,zipcode,city,state,popsum
28321,67152,Wellington,Kansas,11445.0
28322,67154,Whitewater,Kansas,3847.0
28323,67155,Wilmore,Kansas,180.0
28324,67156,Winfield,Kansas,24803.0
28325,67159,Zenda,Kansas,180.0
28327,67202,Wichita,Kansas,3124.0
28328,67203,Wichita,Kansas,48731.0
28329,67204,Wichita,Kansas,45886.0
28330,67205,Wichita,Kansas,27387.0
28331,67206,Wichita,Kansas,22993.0
28332,67207,Wichita,Kansas,73972.0
28333,67208,Wichita,Kansas,37287.0
28334,67209,Wichita,Kansas,34690.0
28335,67210,Wichita,Kansas,17969.0
28336,67211,Wichita,Kansas,33448.0
28337,67212,Wichita,Kansas,74928.0
28338,67213,Wichita,Kansas,48158.0
28339,67214,Wichita,Kansas,27491.0
28340,67215,Wichita,Kansas,15268.0
28341,67216,Wichita,Kansas,65996.0
28342,67217,Wichita,Kansas,66682.0
28343,67218,Wichita,Kansas,21405.0
28344,67219,Wichita,Kansas,31331.0
28345,67220,Wichita,Kansas,39119.0
28347,67223,Wichita,Kansas,1383.0
28348,67226,Wichita,Kansas,29395.0
28349,67227,Wichita,Kansas,737.0
28350,67228,Wichita,Kansas,4118.0
28351,67230,Wichita,Kansas,27890.0
28352,67232,Wichita,Kansas,324.0
28353,67235,Wichita,Kansas,22852.0
28354,67260,Wichita,Kansas,0.0
28359,67301,Independence,Kansas,37184.0
28360,67330,Altamont,Kansas,2563.0
28361,67332,Bartlett,Kansas,348.0
28362,67333,Caney,Kansas,6335.0
28363,67334,Chautauqua,Kansas,237.0
28364,67335,Cherryvale,Kansas,5310.0
28365,67336,Chetopa,Kansas,4485.0
28366,67337,Coffeyville,Kansas,14826.0
28367,67340,Dearing,Kansas,786.0
28368,67341,Dennis,Kansas,670.0
28369,67342,Edna,Kansas,770.0
28370,67344,Elk City,Kansas,1402.0
28371,67345,Elk Falls,Kansas,204.0
28372,67346,Grenola,Kansas,790.0
28373,67347,Havana,Kansas,903.0
28374,67349,Howard,Kansas,1074.0
28375,67351,Liberty,Kansas,884.0
28376,67352,Longton,Kansas,605.0
28377,67353,Moline,Kansas,1015.0
28378,67354,Mound Valley,Kansas,1390.0
28379,67355,Niotaze,Kansas,374.0
28380,67356,Oswego,Kansas,4998.0
28381,67357,Parsons,Kansas,7782.0
28382,67360,Peru,Kansas,846.0
28383,67361,Sedan,Kansas,3862.0
28384,67363,Sycamore,Kansas,193.0
28385,67364,Tyro,Kansas,835.0
28386,67401,Salina,Kansas,50529.0
28388,67410,Abilene,Kansas,27691.0
28389,67416,Assaria,Kansas,2056.0
28390,67417,Aurora,Kansas,479.0
28391,67418,Barnard,Kansas,436.0
28392,67420,Beloit,Kansas,12752.0
28393,67422,Bennington,Kansas,3497.0
28394,67423,Beverly,Kansas,813.0
28395,67425,Brookville,Kansas,1569.0
28396,67427,Bushton,Kansas,1028.0
28397,67428,Canton,Kansas,3109.0
28398,67430,Cawker City,Kansas,948.0
28399,67431,Chapman,Kansas,4129.0
28400,67432,Clay Center,Kansas,12702.0
28401,67436,Delphos,Kansas,1031.0
28402,67437,Downs,Kansas,2520.0
28403,67438,Durham,Kansas,766.0
28404,67439,Ellsworth,Kansas,6363.0
28405,67441,Enterprise,Kansas,1833.0
28406,67442,Falun,Kansas,403.0
28407,67443,Galva,Kansas,2107.0
28408,67444,Geneseo,Kansas,1106.0
28409,67445,Glasco,Kansas,770.0
28410,67446,Glen Elder,Kansas,1223.0
28411,67447,Green,Kansas,863.0
28412,67448,Gypsum,Kansas,3616.0
28413,67449,Herington,Kansas,5175.0
28414,67450,Holyrood,Kansas,1513.0
28415,67451,Hope,Kansas,2006.0
28416,67452,Hunter,Kansas,331.0
28417,67454,Kanopolis,Kansas,597.0
28418,67455,Lincoln,Kansas,4411.0
28419,67456,Lindsborg,Kansas,12522.0
28420,67457,Little River,Kansas,1353.0
28421,67458,Longford,Kansas,590.0
28422,67459,Lorraine,Kansas,417.0
28423,67460,Mcpherson,Kansas,37193.0
28424,67464,Marquette,Kansas,2719.0
28425,67466,Miltonvale,Kansas,814.0
28426,67467,Minneapolis,Kansas,1883.0
28427,67468,Morganville,Kansas,830.0
28428,67470,New Cambria,Kansas,969.0
28429,67473,Osborne,Kansas,2568.0
28430,67474,Portis,Kansas,489.0
28431,67475,Ramona,Kansas,760.0
28433,67478,Simpson,Kansas,197.0
28434,67480,Solomon,Kansas,4910.0
28435,67481,Sylvan Grove,Kansas,611.0
28436,67482,Talmage,Kansas,272.0
28437,67483,Tampa,Kansas,555.0
28438,67484,Tescott,Kansas,999.0
28439,67485,Tipton,Kansas,738.0
28440,67487,Wakefield,Kansas,3031.0
28441,67490,Wilson,Kansas,1221.0
28442,67491,Windom,Kansas,875.0
28443,67492,Woodbine,Kansas,366.0
28444,67501,Hutchinson,Kansas,28146.0
28445,67502,Hutchinson,Kansas,27248.0
28447,67505,South Hutchinson,Kansas,6484.0
28448,67510,Abbyville,Kansas,322.0
28449,67511,Albert,Kansas,368.0
28450,67512,Alden,Kansas,416.0
28451,67513,Alexander,Kansas,251.0
28452,67514,Arlington,Kansas,1288.0
28453,67515,Arnold,Kansas,33.0
28454,67516,Bazine,Kansas,744.0
28455,67518,Beeler,Kansas,164.0
28456,67519,Belpre,Kansas,415.0
28457,67520,Bison,Kansas,477.0
28458,67521,Brownell,Kansas,427.0
28459,67522,Buhler,Kansas,4264.0
28460,67523,Burdett,Kansas,1041.0
28461,67524,Chase,Kansas,1612.0
28462,67525,Claflin,Kansas,1354.0
28463,67526,Ellinwood,Kansas,5822.0
28464,67529,Garfield,Kansas,427.0
28465,67530,Great Bend,Kansas,32656.0
28466,67543,Haven,Kansas,2209.0
28467,67544,Hoisington,Kansas,2198.0
28468,67545,Hudson,Kansas,569.0
28469,67546,Inman,Kansas,2716.0
28470,67547,Kinsley,Kansas,1832.0
28471,67548,La Crosse,Kansas,3005.0
28472,67550,Larned,Kansas,13334.0
28473,67552,Lewis,Kansas,1783.0
28474,67553,Liebenthal,Kansas,238.0
28475,67554,Lyons,Kansas,2625.0
28476,67556,Mc Cracken,Kansas,853.0
28477,67557,Macksville,Kansas,755.0
28478,67559,Nekoma,Kansas,33.0
28479,67560,Ness City,Kansas,4518.0
28480,67561,Nickerson,Kansas,4024.0
28481,67563,Offerle,Kansas,813.0
28482,67564,Olmitz,Kansas,632.0
28483,67565,Otis,Kansas,935.0
28484,67566,Partridge,Kansas,1397.0
28485,67567,Pawnee Rock,Kansas,620.0
28486,67568,Plevna,Kansas,223.0
28487,67570,Pretty Prairie,Kansas,1368.0
28488,67572,Ransom,Kansas,1222.0
28489,67573,Raymond,Kansas,345.0
28490,67574,Rozel,Kansas,554.0
28491,67575,Rush Center,Kansas,978.0
28492,67576,St John,Kansas,2099.0
28493,67578,Stafford,Kansas,1625.0
28494,67579,Sterling,Kansas,6633.0
28495,67581,Sylvia,Kansas,1150.0
28496,67583,Turon,Kansas,1082.0
28497,67584,Utica,Kansas,317.0
28499,67601,Hays,Kansas,40146.0
28500,67621,Agra,Kansas,854.0
28501,67622,Almena,Kansas,721.0
28502,67623,Alton,Kansas,446.0
28503,67625,Bogue,Kansas,438.0
28504,67626,Bunker Hill,Kansas,161.0
28506,67628,Cedar,Kansas,213.0
28507,67629,Clayton,Kansas,371.0
28508,67631,Collyer,Kansas,553.0
28509,67632,Damar,Kansas,482.0
28510,67634,Dorrance,Kansas,494.0
28511,67635,Dresden,Kansas,462.0
28512,67637,Ellis,Kansas,6961.0
28513,67638,Gaylord,Kansas,601.0
28514,67639,Glade,Kansas,428.0
28515,67640,Gorham,Kansas,1340.0
28516,67642,Hill City,Kansas,2135.0
28517,67643,Jennings,Kansas,423.0
28518,67644,Kirwin,Kansas,438.0
28519,67645,Lenora,Kansas,940.0
28520,67646,Logan,Kansas,1595.0
28521,67647,Long Island,Kansas,685.0
28522,67648,Lucas,Kansas,697.0
28523,67649,Luray,Kansas,724.0
28524,67650,Morland,Kansas,644.0
28525,67651,Natoma,Kansas,852.0
28526,67653,Norcatur,Kansas,667.0
28527,67654,Norton,Kansas,10960.0
28528,67656,Ogallah,Kansas,402.0
28529,67657,Palco,Kansas,937.0
28530,67658,Paradise,Kansas,267.0
28531,67659,Penokee,Kansas,323.0
28532,67660,Pfeifer,Kansas,140.0
28533,67661,Phillipsburg,Kansas,5691.0
28534,67663,Plainville,Kansas,2992.0
28535,67664,Prairie View,Kansas,742.0
28536,67665,Russell,Kansas,3541.0
28537,67667,Schoenchen,Kansas,350.0
28538,67669,Stockton,Kansas,4530.0
28539,67671,Victoria,Kansas,3637.0
28540,67672,Wakeeney,Kansas,4004.0
28541,67673,Waldo,Kansas,226.0
28542,67674,Walker,Kansas,152.0
28543,67675,Woodston,Kansas,249.0
28544,67701,Colby,Kansas,11188.0
28545,67730,Atwood,Kansas,4123.0
28546,67731,Bird City,Kansas,1771.0
28547,67732,Brewster,Kansas,404.0
28548,67733,Edson,Kansas,168.0
28549,67734,Gem,Kansas,197.0
28550,67735,Goodland,Kansas,14686.0
28551,67736,Gove,Kansas,367.0
28552,67737,Grainfield,Kansas,565.0
28553,67738,Grinnell,Kansas,1131.0
28554,67739,Herndon,Kansas,409.0
28555,67740,Hoxie,Kansas,4643.0
28556,67741,Kanorado,Kansas,704.0
28557,67743,Levant,Kansas,180.0
28558,67744,Ludell,Kansas,295.0
28559,67745,Mc Donald,Kansas,372.0
28560,67747,Monument,Kansas,399.0
28561,67748,Oakley,Kansas,6467.0
28562,67749,Oberlin,Kansas,3588.0
28563,67751,Park,Kansas,693.0
28564,67752,Quinter,Kansas,3717.0
28565,67753,Rexford,Kansas,1374.0
28566,67756,Saint Francis,Kansas,3390.0
28567,67757,Selden,Kansas,527.0
28568,67758,Sharon Springs,Kansas,2212.0
28569,67761,Wallace,Kansas,645.0
28570,67762,Weskan,Kansas,648.0
28571,67764,Winona,Kansas,375.0
28572,67801,Dodge City,Kansas,82624.0
28573,67831,Ashland,Kansas,2810.0
28574,67834,Bucklin,Kansas,1967.0
28575,67835,Cimarron,Kansas,4562.0
28576,67836,Coolidge,Kansas,164.0
28577,67837,Copeland,Kansas,1868.0
28578,67838,Deerfield,Kansas,2206.0
28579,67839,Dighton,Kansas,1506.0
28580,67840,Englewood,Kansas,175.0
28581,67841,Ensign,Kansas,867.0
28582,67842,Ford,Kansas,707.0
28583,67843,Fort Dodge,Kansas,445.0
28584,67844,Fowler,Kansas,1544.0
28585,67846,Garden City,Kansas,71090.0
28586,67849,Hanston,Kansas,591.0
28587,67850,Healy,Kansas,598.0
28588,67851,Holcomb,Kansas,6773.0
28589,67853,Ingalls,Kansas,1014.0
28590,67854,Jetmore,Kansas,3843.0
28591,67855,Johnson,Kansas,5107.0
28592,67857,Kendall,Kansas,212.0
28593,67859,Kismet,Kansas,1489.0
28594,67860,Lakin,Kansas,6239.0
28595,67861,Leoti,Kansas,3310.0
28596,67862,Manter,Kansas,468.0
28597,67863,Marienthal,Kansas,810.0
28598,67864,Meade,Kansas,4631.0
28599,67865,Minneola,Kansas,2909.0
28600,67867,Montezuma,Kansas,2559.0
28601,67868,Pierceville,Kansas,341.0
28602,67869,Plains,Kansas,1795.0
28603,67870,Satanta,Kansas,2141.0
28604,67871,Scott City,Kansas,8366.0
28605,67876,Spearville,Kansas,2371.0
28606,67877,Sublette,Kansas,3781.0
28607,67878,Syracuse,Kansas,4175.0
28608,67879,Tribune,Kansas,2053.0
28609,67880,Ulysses,Kansas,20824.0
28610,67882,Wright,Kansas,748.0
28611,67901,Liberal,Kansas,26287.0
28613,67950,Elkhart,Kansas,6814.0
28614,67951,Hugoton,Kansas,12607.0
28615,67952,Moscow,Kansas,1517.0
28616,67953,Richfield,Kansas,186.0
28617,67954,Rolla,Kansas,1793.0
28618,68001,Abie,Nebraska,175.0
28619,68002,Arlington,Nebraska,4875.0
28620,68003,Ashland,Nebraska,7195.0
28621,68004,Bancroft,Nebraska,1044.0
28622,68005,Bellevue,Nebraska,46553.0
28623,68007,Bennington,Nebraska,4801.0
28624,68008,Blair,Nebraska,21325.0
28626,68010,Boys Town,Nebraska,503.0
28627,68014,Bruno,Nebraska,736.0
28628,68015,Cedar Bluffs,Nebraska,1861.0
28629,68016,Cedar Creek,Nebraska,727.0
28630,68017,Ceresco,Nebraska,4548.0
28631,68018,Colon,Nebraska,1338.0
28632,68019,Craig,Nebraska,978.0
28633,68020,Decatur,Nebraska,1976.0
28634,68022,Elkhorn,Nebraska,42098.0
28635,68023,Fort Calhoun,Nebraska,6733.0
28636,68025,Fremont,Nebraska,38329.0
28638,68028,Gretna,Nebraska,23006.0
28639,68029,Herman,Nebraska,1941.0
28640,68030,Homer,Nebraska,2235.0
28641,68031,Hooper,Nebraska,3689.0
28642,68033,Ithaca,Nebraska,653.0
28643,68034,Kennard,Nebraska,1999.0
28644,68036,Linwood,Nebraska,341.0
28645,68037,Louisville,Nebraska,5015.0
28646,68038,Lyons,Nebraska,1968.0
28647,68039,Macy,Nebraska,1570.0
28648,68040,Malmo,Nebraska,964.0
28649,68041,Mead,Nebraska,1093.0
28650,68042,Memphis,Nebraska,322.0
28651,68044,Nickerson,Nebraska,1181.0
28652,68045,Oakland,Nebraska,4026.0
28653,68046,Papillion,Nebraska,49551.0
28654,68047,Pender,Nebraska,3257.0
28655,68048,Plattsmouth,Nebraska,20585.0
28656,68050,Prague,Nebraska,1314.0
28657,68055,Rosalie,Nebraska,666.0
28659,68057,Scribner,Nebraska,4234.0
28660,68058,South Bend,Nebraska,156.0
28661,68059,Springfield,Nebraska,7006.0
28662,68061,Tekamah,Nebraska,5035.0
28663,68062,Thurston,Nebraska,686.0
28664,68063,Uehling,Nebraska,506.0
28665,68064,Valley,Nebraska,7138.0
28666,68065,Valparaiso,Nebraska,3212.0
28667,68066,Wahoo,Nebraska,14826.0
28668,68067,Walthill,Nebraska,2696.0
28669,68068,Washington,Nebraska,277.0
28670,68069,Waterloo,Nebraska,5756.0
28671,68070,Weston,Nebraska,1419.0
28672,68071,Winnebago,Nebraska,2208.0
28673,68072,Winslow,Nebraska,117.0
28674,68073,Yutan,Nebraska,4274.0
28676,68102,Omaha,Nebraska,16708.0
28678,68104,Omaha,Nebraska,38952.0
28679,68105,Omaha,Nebraska,25697.0
28680,68106,Omaha,Nebraska,25473.0
28681,68107,Omaha,Nebraska,34400.0
28682,68108,Omaha,Nebraska,15366.0
28684,68110,Omaha,Nebraska,24176.0
28685,68111,Omaha,Nebraska,38780.0
28686,68112,Omaha,Nebraska,24674.0
28687,68113,Offutt Afb,Nebraska,2788.0
28688,68114,Omaha,Nebraska,18302.0
28689,68116,Omaha,Nebraska,31517.0
28690,68117,Omaha,Nebraska,12821.0
28691,68118,Omaha,Nebraska,10975.0
28694,68122,Omaha,Nebraska,21105.0
28695,68123,Bellevue,Nebraska,74190.0
28696,68124,Omaha,Nebraska,16643.0
28697,68127,Omaha,Nebraska,37275.0
28698,68128,La Vista,Nebraska,27468.0
28699,68130,Omaha,Nebraska,44337.0
28700,68131,Omaha,Nebraska,15051.0
28701,68132,Omaha,Nebraska,16089.0
28702,68133,Papillion,Nebraska,10627.0
28703,68134,Omaha,Nebraska,73139.0
28704,68135,Omaha,Nebraska,58101.0
28705,68136,Omaha,Nebraska,17350.0
28706,68137,Omaha,Nebraska,67039.0
28707,68138,Omaha,Nebraska,25408.0
28709,68142,Omaha,Nebraska,6536.0
28710,68144,Omaha,Nebraska,61595.0
28712,68147,Bellevue,Nebraska,28710.0
28713,68152,Omaha,Nebraska,9543.0
28714,68154,Omaha,Nebraska,57782.0
28716,68157,Omaha,Nebraska,13280.0
28717,68164,Omaha,Nebraska,71318.0
28721,68178,Omaha,Nebraska,3358.0
28728,68301,Adams,Nebraska,813.0
28729,68303,Alexandria,Nebraska,462.0
28730,68304,Alvo,Nebraska,689.0
28731,68305,Auburn,Nebraska,6988.0
28732,68307,Avoca,Nebraska,952.0
28733,68309,Barneston,Nebraska,273.0
28734,68310,Beatrice,Nebraska,38638.0
28735,68313,Beaver Crossing,Nebraska,2305.0
28736,68314,Bee,Nebraska,764.0
28737,68315,Belvidere,Nebraska,326.0
28738,68316,Benedict,Nebraska,1204.0
28739,68317,Bennet,Nebraska,1530.0
28740,68318,Blue Springs,Nebraska,1152.0
28741,68319,Bradshaw,Nebraska,910.0
28742,68320,Brock,Nebraska,1044.0
28743,68321,Brownville,Nebraska,512.0
28744,68322,Bruning,Nebraska,1243.0
28745,68323,Burchard,Nebraska,868.0
28746,68324,Burr,Nebraska,87.0
28747,68325,Byron,Nebraska,489.0
28748,68326,Carleton,Nebraska,639.0
28749,68327,Chester,Nebraska,809.0
28750,68328,Clatonia,Nebraska,338.0
28751,68329,Cook,Nebraska,835.0
28753,68331,Cortland,Nebraska,2755.0
28754,68332,Crab Orchard,Nebraska,259.0
28755,68333,Crete,Nebraska,23261.0
28756,68335,Davenport,Nebraska,1335.0
28757,68336,Davey,Nebraska,806.0
28758,68337,Dawson,Nebraska,804.0
28759,68338,Daykin,Nebraska,841.0
28760,68339,Denton,Nebraska,2750.0
28761,68340,Deshler,Nebraska,1653.0
28762,68341,De Witt,Nebraska,1748.0
28763,68342,Diller,Nebraska,589.0
28764,68343,Dorchester,Nebraska,2123.0
28765,68344,Douglas,Nebraska,1141.0
28766,68345,Du Bois,Nebraska,279.0
28767,68346,Dunbar,Nebraska,1089.0
28768,68347,Eagle,Nebraska,4123.0
28769,68348,Elk Creek,Nebraska,685.0
28770,68349,Elmwood,Nebraska,1050.0
28771,68350,Endicott,Nebraska,438.0
28772,68351,Exeter,Nebraska,2183.0
28773,68352,Fairbury,Nebraska,13447.0
28774,68354,Fairmont,Nebraska,1491.0
28775,68355,Falls City,Nebraska,9345.0
28776,68357,Filley,Nebraska,929.0
28777,68358,Firth,Nebraska,2339.0
28778,68359,Friend,Nebraska,1713.0
28779,68360,Garland,Nebraska,1147.0
28780,68361,Geneva,Nebraska,4357.0
28781,68362,Gilead,Nebraska,97.0
28782,68364,Goehner,Nebraska,382.0
28783,68365,Grafton,Nebraska,294.0
28784,68366,Greenwood,Nebraska,1274.0
28785,68367,Gresham,Nebraska,490.0
28786,68368,Hallam,Nebraska,557.0
28787,68370,Hebron,Nebraska,3405.0
28788,68371,Henderson,Nebraska,2424.0
28789,68372,Hickman,Nebraska,6197.0
28790,68375,Hubbell,Nebraska,142.0
28791,68376,Humboldt,Nebraska,3664.0
28792,68377,Jansen,Nebraska,730.0
28793,68378,Johnson,Nebraska,1529.0
28794,68379,Julian,Nebraska,131.0
28795,68380,Lewiston,Nebraska,83.0
28796,68381,Liberty,Nebraska,520.0
28797,68382,Lorton,Nebraska,83.0
28798,68401,Mc Cool Junction,Nebraska,373.0
28799,68402,Malcolm,Nebraska,2791.0
28800,68403,Manley,Nebraska,428.0
28801,68404,Martell,Nebraska,1922.0
28802,68405,Milford,Nebraska,6902.0
28803,68406,Milligan,Nebraska,1244.0
28804,68407,Murdock,Nebraska,1601.0
28805,68409,Murray,Nebraska,2177.0
28806,68410,Nebraska City,Nebraska,23520.0
28807,68413,Nehawka,Nebraska,1490.0
28808,68414,Nemaha,Nebraska,455.0
28809,68415,Odell,Nebraska,1093.0
28810,68416,Ohiowa,Nebraska,270.0
28811,68417,Otoe,Nebraska,733.0
28812,68418,Palmyra,Nebraska,2874.0
28813,68419,Panama,Nebraska,512.0
28814,68420,Pawnee City,Nebraska,2089.0
28815,68421,Peru,Nebraska,2345.0
28816,68422,Pickrell,Nebraska,1387.0
28817,68423,Pleasant Dale,Nebraska,2399.0
28818,68424,Plymouth,Nebraska,1177.0
28819,68428,Raymond,Nebraska,3641.0
28821,68430,Roca,Nebraska,2506.0
28822,68431,Rulo,Nebraska,608.0
28823,68433,Salem,Nebraska,285.0
28824,68434,Seward,Nebraska,8472.0
28825,68436,Shickley,Nebraska,1240.0
28826,68437,Shubert,Nebraska,554.0
28827,68438,Sprague,Nebraska,363.0
28828,68439,Staplehurst,Nebraska,1047.0
28829,68440,Steele City,Nebraska,281.0
28830,68441,Steinauer,Nebraska,790.0
28831,68442,Stella,Nebraska,529.0
28832,68443,Sterling,Nebraska,2247.0
28833,68444,Strang,Nebraska,82.0
28834,68445,Swanton,Nebraska,334.0
28835,68446,Syracuse,Nebraska,3426.0
28836,68447,Table Rock,Nebraska,975.0
28837,68448,Talmage,Nebraska,862.0
28838,68450,Tecumseh,Nebraska,5350.0
28839,68452,Ong,Nebraska,181.0
28840,68453,Tobias,Nebraska,694.0
28841,68454,Unadilla,Nebraska,1641.0
28842,68455,Union,Nebraska,1818.0
28843,68456,Utica,Nebraska,3176.0
28844,68457,Verdon,Nebraska,760.0
28845,68458,Virginia,Nebraska,141.0
28846,68460,Waco,Nebraska,1752.0
28847,68461,Walton,Nebraska,894.0
28848,68462,Waverly,Nebraska,8213.0
28849,68463,Weeping Water,Nebraska,3417.0
28850,68464,Western,Nebraska,553.0
28851,68465,Wilber,Nebraska,4975.0
28852,68466,Wymore,Nebraska,3273.0
28853,68467,York,Nebraska,19189.0
28855,68502,Lincoln,Nebraska,42133.0
28856,68503,Lincoln,Nebraska,39731.0
28857,68504,Lincoln,Nebraska,36918.0
28858,68505,Lincoln,Nebraska,23875.0
28859,68506,Lincoln,Nebraska,43712.0
28860,68507,Lincoln,Nebraska,22191.0
28861,68508,Lincoln,Nebraska,34790.0
28863,68510,Lincoln,Nebraska,55213.0
28864,68512,Lincoln,Nebraska,26108.0
28865,68514,Lincoln,Nebraska,275.0
28866,68516,Lincoln,Nebraska,25689.0
28867,68517,Lincoln,Nebraska,1199.0
28868,68520,Lincoln,Nebraska,1228.0
28869,68521,Lincoln,Nebraska,74483.0
28870,68522,Lincoln,Nebraska,16014.0
28871,68523,Lincoln,Nebraska,2935.0
28872,68524,Lincoln,Nebraska,9155.0
28873,68526,Lincoln,Nebraska,13197.0
28874,68527,Lincoln,Nebraska,809.0
28875,68528,Lincoln,Nebraska,15540.0
28877,68531,Lincoln,Nebraska,38.0
28878,68532,Lincoln,Nebraska,1283.0
28883,68601,Columbus,Nebraska,60885.0
28885,68620,Albion,Nebraska,3615.0
28886,68621,Ames,Nebraska,1146.0
28887,68622,Bartlett,Nebraska,729.0
28888,68623,Belgrade,Nebraska,345.0
28889,68624,Bellwood,Nebraska,2323.0
28890,68626,Brainard,Nebraska,992.0
28891,68627,Cedar Rapids,Nebraska,1062.0
28892,68628,Clarks,Nebraska,1684.0
28893,68629,Clarkson,Nebraska,1660.0
28894,68631,Creston,Nebraska,776.0
28895,68632,David City,Nebraska,2887.0
28896,68633,Dodge,Nebraska,1928.0
28897,68634,Duncan,Nebraska,513.0
28898,68635,Dwight,Nebraska,1090.0
28899,68636,Elgin,Nebraska,3436.0
28900,68637,Ericson,Nebraska,754.0
28901,68638,Fullerton,Nebraska,4704.0
28902,68640,Genoa,Nebraska,3564.0
28903,68641,Howells,Nebraska,2311.0
28904,68642,Humphrey,Nebraska,4480.0
28905,68643,Leigh,Nebraska,2082.0
28906,68644,Lindsay,Nebraska,1624.0
28907,68647,Monroe,Nebraska,1070.0
28908,68648,Morse Bluff,Nebraska,1052.0
28909,68649,North Bend,Nebraska,3813.0
28910,68651,Osceola,Nebraska,3891.0
28911,68652,Petersburg,Nebraska,753.0
28912,68653,Platte Center,Nebraska,1724.0
28913,68654,Polk,Nebraska,1425.0
28914,68655,Primrose,Nebraska,426.0
28915,68658,Rising City,Nebraska,1698.0
28916,68659,Rogers,Nebraska,446.0
28917,68660,Saint Edward,Nebraska,2992.0
28918,68661,Schuyler,Nebraska,14784.0
28919,68662,Shelby,Nebraska,2025.0
28920,68663,Silver Creek,Nebraska,1722.0
28921,68664,Snyder,Nebraska,634.0
28922,68665,Spalding,Nebraska,2506.0
28923,68666,Stromsburg,Nebraska,2449.0
28924,68667,Surprise,Nebraska,233.0
28925,68669,Ulysses,Nebraska,921.0
28926,68701,Norfolk,Nebraska,82255.0
28928,68710,Allen,Nebraska,1380.0
28929,68711,Amelia,Nebraska,396.0
28930,68713,Atkinson,Nebraska,1312.0
28931,68714,Bassett,Nebraska,3042.0
28932,68715,Battle Creek,Nebraska,3801.0
28933,68716,Beemer,Nebraska,1655.0
28934,68717,Belden,Nebraska,319.0
28935,68718,Bloomfield,Nebraska,2992.0
28936,68719,Bristow,Nebraska,281.0
28937,68720,Brunswick,Nebraska,778.0
28938,68722,Butte,Nebraska,718.0
28939,68723,Carroll,Nebraska,573.0
28940,68724,Center,Nebraska,362.0
28941,68725,Chambers,Nebraska,1321.0
